datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017-02-18 10:00:00,75.0,113.0,31.0,66.0,1000.0,2.0,0.8,1021.5,-15.3,0.0,1.4
2017-02-18 11:00:00,89.0,123.0,32.0,62.0,1000.0,17.0,3.5,1021.4,-14.7,0.0,1.8
2017-02-18 12:00:00,94.0,115.0,31.0,63.0,1000.0,28.0,5.0,1020.3,-15.0,0.0,1.3
2017-02-18 13:00:00,91.0,104.0,27.0,67.0,1000.0,32.0,7.5,1018.7,-14.1,0.0,1.7
2017-02-18 14:00:00,87.0,102.0,23.0,74.0,1000.0,36.0,8.5,1017.3,-15.2,0.0,1.8
2017-02-18 15:00:00,87.0,102.0,22.0,85.0,1000.0,31.0,9.2,1016.2,-14.6,0.0,2.5
2017-02-18 16:00:00,92.0,118.0,25.0,66.0,1000.0,57.0,8.8,1014.8,-13.0,0.0,2.5
2017-02-18 17:00:00,75.0,90.0,25.0,48.0,900.0,72.0,8.6,1014.6,-13.1,0.0,2.0
2017-02-18 18:00:00,62.0,93.0,20.0,46.0,800.0,73.0,7.3,1013.4,-12.5,0.0,1.7
2017-02-18 19:00:00,75.0,98.0,22.0,65.0,1000.0,51.0,6.0,1013.6,-12.1,0.0,1.4
2017-02-18 20:00:00,90.0,118.0,26.0,84.0,1000.0,25.0,5.7,1013.1,-12.4,0.0,1.8
2017-02-18 21:00:00,103.0,138.0,37.0,98.0,1000.0,6.0,5.3,1012.4,-12.2,0.0,2.1
2017-02-18 22:00:00,108.0,119.0,37.0,94.0,1000.0,2.0,4.5,1011.7,-10.4,0.0,2.1
2017-02-18 23:00:00,123.0,149.0,41.0,108.0,1000.0,2.0,3.5,1009.9,-8.9,0.0,2.0
2017-02-19 00:00:00,129.0,129.0,42.0,107.0,1000.0,2.0,2.7,1008.3,-8.1,0.0,2.3
2017-02-19 01:00:00,134.0,138.0,37.0,113.0,2000.0,2.0,2.4,1007.2,-7.0,0.0,1.5
2017-02-19 02:00:00,144.0,150.0,31.0,112.0,2000.0,2.0,1.3,1006.3,-6.8,0.0,1.4
2017-02-19 03:00:00,161.0,161.0,27.0,100.0,2000.0,2.0,0.9,1004.9,-6.0,0.0,1.2
2017-02-19 04:00:00,169.0,170.0,26.0,102.0,2000.0,2.0,0.1,1003.7,-5.9,0.0,0.6
2017-02-19 05:00:00,170.0,170.0,23.0,101.0,2000.0,2.0,-1.2,1002.9,-6.6,0.0,0.3
2017-02-19 06:00:00,167.0,167.0,24.0,100.0,2000.0,2.0,-1.6,1002.5,-6.5,0.0,0.3
2017-02-19 07:00:00,168.0,168.0,30.0,102.0,2000.0,2.0,-1.9,1002.1,-6.6,0.0,0.0
2017-02-19 08:00:00,169.0,176.0,40.0,104.0,2000.0,2.0,-1.2,1002.6,-6.4,0.0,0.1
2017-02-19 09:00:00,162.0,169.0,50.0,103.0,2000.0,2.0,3.4,1003.2,-5.8,0.0,0.2
2017-02-19 10:00:00,162.0,173.0,66.0,91.0,2000.0,2.0,5.1,1003.6,-7.4,0.0,1.2
2017-02-19 11:00:00,169.0,187.0,71.0,89.0,2000.0,11.0,6.7,1003.1,-7.0,0.0,2.9
2017-02-19 12:00:00,195.0,198.0,67.0,96.0,2400.0,73.0,8.6,1002.7,-6.8,0.0,2.3
2017-02-19 13:00:00,189.0,189.0,61.0,89.0,2000.0,32.0,10.2,1002.1,-6.6,0.0,1.5
2017-02-19 14:00:00,168.0,168.0,45.0,67.0,1000.0,66.0,12.7,1002.5,-8.5,0.0,2.1
2017-02-19 15:00:00,91.0,91.0,18.0,39.0,800.0,85.0,12.5,1003.4,-17.2,0.0,4.4
2017-02-19 16:00:00,17.0,145.0,2.0,20.0,300.0,84.0,10.3,1005.2,-21.3,0.0,6.1
2017-02-19 17:00:00,13.0,103.0,2.0,17.0,200.0,85.0,10.4,1006.9,-20.0,0.0,4.4
2017-02-19 18:00:00,7.0,56.0,2.0,17.0,200.0,81.0,9.2,1008.8,-20.9,0.0,6.1
2017-02-19 19:00:00,7.0,76.0,2.0,17.0,300.0,77.0,7.2,1011.4,-21.4,0.0,5.2
2017-02-19 20:00:00,12.0,106.0,2.0,15.0,200.0,76.0,6.1,1013.5,-20.3,0.0,4.0
2017-02-19 21:00:00,6.0,129.0,2.0,12.0,200.0,77.0,3.6,1015.4,-20.7,0.0,4.8
2017-02-19 22:00:00,8.0,93.0,2.0,11.0,100.0,74.0,2.8,1016.9,-20.6,0.0,4.6
2017-02-19 23:00:00,5.0,72.0,2.0,10.0,200.0,74.0,2.2,1018.1,-20.4,0.0,4.8
2017-02-20 00:00:00,5.0,24.0,2.0,12.0,200.0,85.0,1.8,1019.1,-20.7,0.0,4.5
2017-02-20 01:00:00,3.0,33.0,2.0,12.0,200.0,67.0,1.5,1020.3,-21.7,0.0,6.8
2017-02-20 02:00:00,6.0,28.0,3.0,11.0,200.0,85.0,0.9,1020.8,-22.2,0.0,4.9
2017-02-20 03:00:00,3.0,39.0,4.0,11.0,200.0,71.0,0.1,1021.7,-22.1,0.0,5.0
2017-02-20 04:00:00,4.0,34.0,3.0,9.0,200.0,73.0,-0.6,1022.3,-22.1,0.0,3.9
2017-02-20 05:00:00,8.0,31.0,3.0,10.0,200.0,85.0,-1.6,1023.5,-22.3,0.0,2.7
2017-02-20 06:00:00,6.0,25.0,3.0,8.0,200.0,76.0,-1.6,1025.3,-21.7,0.0,3.3
2017-02-20 07:00:00,3.0,21.0,4.0,12.0,200.0,71.0,-2.2,1026.7,-21.6,0.0,3.4
2017-02-20 08:00:00,5.0,17.0,3.0,18.0,200.0,62.0,-2.4,1028.2,-20.8,0.0,2.2
2017-02-20 09:00:00,3.0,22.0,3.0,14.0,300.0,68.0,-2.0,1028.8,-23.2,0.0,3.5
2017-02-20 10:00:00,8.0,27.0,6.0,16.0,300.0,64.0,-0.9,1029.9,-23.0,0.0,3.6
2017-02-20 11:00:00,9.0,48.0,6.0,11.0,300.0,71.0,0.3,1030.0,-22.0,0.0,3.9
2017-02-20 14:00:00,12.0,25.0,5.0,11.0,300.0,97.0,3.2,1027.5,-23.6,0.0,1.6
2017-02-20 17:00:00,10.0,11.0,4.0,15.0,300.0,93.0,4.2,1027.5,-22.8,0.0,1.6
2017-02-20 19:00:00,15.0,40.0,5.0,56.0,600.0,32.0,0.3,1028.6,-20.1,0.0,0.5
2017-02-20 20:00:00,16.0,40.0,6.0,69.0,800.0,16.0,1.4,1029.2,-20.4,0.0,1.4
2017-02-20 21:00:00,20.0,51.0,8.0,73.0,800.0,14.0,-0.1,1030.0,-19.9,0.0,0.9
2017-02-20 22:00:00,25.0,51.0,10.0,82.0,900.0,4.0,1.2,1030.3,-21.2,0.0,1.5
2017-02-20 23:00:00,28.0,48.0,9.0,73.0,700.0,12.0,0.1,1030.3,-20.3,0.0,1.5
2017-02-21 02:00:00,46.0,57.0,19.0,70.0,100.0,11.0,-1.8,1029.3,-18.8,0.0,0.7
2017-02-21 03:00:00,50.0,58.0,16.0,68.0,100.0,12.0,-2.2,1029.3,-17.9,0.0,0.4
2017-02-21 06:00:00,90.0,102.0,28.0,73.0,1500.0,6.0,-1.8,1028.6,-18.4,0.0,0.6
2017-02-21 09:00:00,74.0,95.0,31.0,71.0,1600.0,13.0,0.1,1028.9,-15.1,0.0,2.0
2017-02-21 10:00:00,102.0,155.0,42.0,90.0,3700.0,9.0,0.6,1028.7,-15.0,0.0,1.5
2017-02-21 12:00:00,91.0,91.0,33.0,78.0,2100.0,19.0,1.8,1027.4,-16.7,0.0,2.7
2017-02-21 14:00:00,42.0,42.0,2.0,41.0,700.0,52.0,-1.7,1025.9,-4.0,0.7,0.8
2017-02-21 15:00:00,40.0,40.0,2.0,42.0,700.0,56.0,-1.8,1024.9,-4.6,0.4,1.8
2017-02-21 16:00:00,28.0,28.0,3.0,37.0,500.0,67.0,-1.7,1023.7,-4.5,0.0,2.2
2017-02-21 17:00:00,21.0,21.0,2.0,40.0,500.0,65.0,-1.4,1023.2,-5.6,0.0,2.3
2017-02-21 18:00:00,29.0,31.0,2.0,51.0,600.0,49.0,-1.8,1022.5,-5.8,0.0,2.8
2017-02-21 19:00:00,31.0,41.0,2.0,48.0,600.0,48.0,-2.5,1022.6,-4.5,0.4,1.4
2017-02-21 20:00:00,47.0,52.0,2.0,50.0,800.0,38.0,-2.6,1022.6,-4.3,0.5,1.5
2017-02-21 21:00:00,67.0,67.0,2.0,57.0,100.0,21.0,-2.5,1022.3,-4.1,0.8,1.1
2017-02-21 22:00:00,60.0,60.0,2.0,47.0,900.0,32.0,-2.3,1021.9,-4.3,0.4,1.7
2017-02-21 23:00:00,62.0,62.0,2.0,48.0,100.0,28.0,-2.5,1021.6,-4.8,0.2,2.0
2017-02-22 00:00:00,55.0,55.0,2.0,37.0,900.0,46.0,-2.3,1020.9,-5.0,0.0,2.7
2017-02-22 01:00:00,70.0,70.0,2.0,36.0,100.0,40.0,-2.3,1020.3,-5.4,0.0,2.2
2017-02-22 02:00:00,81.0,81.0,2.0,37.0,100.0,35.0,-2.3,1019.8,-5.3,0.0,2.6
2017-02-22 03:00:00,88.0,88.0,2.0,40.0,1100.0,29.0,-2.4,1019.2,-5.4,0.0,1.7
2017-02-22 04:00:00,86.0,86.0,2.0,36.0,1100.0,30.0,-2.3,1018.4,-5.6,0.0,1.2
2017-02-22 05:00:00,86.0,86.0,2.0,45.0,1200.0,21.0,-2.5,1018.3,-5.5,0.0,1.0
2017-02-22 06:00:00,91.0,91.0,2.0,49.0,1200.0,14.0,-2.7,1017.6,-5.7,0.0,0.8
2017-02-22 07:00:00,95.0,95.0,2.0,56.0,1300.0,5.0,-3.6,1017.5,-5.3,0.0,1.5
2017-02-22 08:00:00,95.0,95.0,2.0,57.0,1400.0,7.0,-3.7,1018.5,-5.2,0.0,0.8
2017-02-22 09:00:00,108.0,108.0,4.0,56.0,1500.0,15.0,-1.2,1019.2,-4.9,0.0,1.8
2017-02-22 10:00:00,114.0,114.0,4.0,47.0,1400.0,28.0,-0.6,1019.4,-4.7,0.0,2.0
2017-02-22 11:00:00,131.0,131.0,9.0,52.0,1500.0,31.0,0.6,1019.1,-4.4,0.0,1.4
2017-02-22 12:00:00,142.0,142.0,12.0,58.0,1600.0,37.0,2.5,1018.5,-4.1,0.0,1.0
2017-02-22 13:00:00,139.0,139.0,12.0,68.0,1600.0,42.0,3.8,1017.5,-3.3,0.0,0.9
2017-02-22 14:00:00,147.0,147.0,12.0,71.0,1600.0,54.0,4.2,1016.8,-3.6,0.0,1.9
2017-02-22 15:00:00,145.0,145.0,12.0,79.0,1600.0,52.0,5.2,1016.5,-3.9,0.0,2.7
2017-02-22 18:00:00,11.0,11.0,6.0,20.0,400.0,95.0,6.1,1018.6,-10.6,0.0,4.1
2017-02-22 19:00:00,10.0,14.0,6.0,23.0,400.0,90.0,5.1,1019.9,-11.1,0.0,2.5
2017-02-22 20:00:00,14.0,20.0,7.0,43.0,600.0,67.0,4.1,1021.4,-12.8,0.0,3.4
2017-02-22 21:00:00,14.0,27.0,8.0,54.0,500.0,53.0,3.6,1022.5,-12.8,0.0,2.7
2017-02-22 22:00:00,15.0,23.0,8.0,46.0,500.0,58.0,3.2,1023.9,-12.3,0.0,2.9
2017-02-22 23:00:00,12.0,13.0,6.0,26.0,400.0,82.0,2.5,1024.5,-11.8,0.0,3.3
2017-02-23 00:00:00,13.0,22.0,6.0,30.0,400.0,80.0,1.6,1024.9,-12.2,0.0,3.0
2017-02-23 01:00:00,15.0,18.0,6.0,29.0,400.0,77.0,0.6,1025.1,-13.5,0.0,3.1
2017-02-23 02:00:00,11.0,11.0,5.0,21.0,400.0,83.0,-0.1,1025.7,-13.1,0.0,1.8
2017-02-23 03:00:00,12.0,13.0,5.0,35.0,400.0,71.0,0.1,1025.7,-12.9,0.0,1.6
2017-02-23 04:00:00,15.0,15.0,6.0,31.0,400.0,73.0,-0.1,1025.5,-12.7,0.0,2.4
2017-02-23 05:00:00,13.0,14.0,6.0,28.0,500.0,73.0,-0.2,1025.4,-12.2,0.0,1.4
2017-02-23 06:00:00,13.0,20.0,7.0,45.0,500.0,53.0,-0.2,1025.7,-11.6,0.0,1.5
2017-02-23 07:00:00,11.0,27.0,9.0,47.0,600.0,49.0,-1.3,1026.4,-10.9,0.0,0.4
2017-02-23 08:00:00,15.0,28.0,10.0,42.0,600.0,55.0,0.6,1027.2,-9.4,0.0,0.4
2017-02-23 09:00:00,12.0,16.0,12.0,31.0,500.0,71.0,3.3,1027.4,-12.7,0.0,1.8
2017-02-23 10:00:00,11.0,28.0,11.0,23.0,500.0,83.0,3.8,1027.4,-13.1,0.0,2.2
2017-02-23 11:00:00,13.0,17.0,8.0,22.0,500.0,86.0,5.0,1026.8,-13.4,0.0,2.1
2017-02-23 12:00:00,13.0,13.0,5.0,17.0,400.0,95.0,5.9,1025.5,-13.7,0.0,2.0
2017-02-23 13:00:00,12.0,12.0,2.0,8.0,300.0,108.0,6.9,1024.0,-15.2,0.0,2.6
2017-02-23 14:00:00,3.0,3.0,2.0,8.0,300.0,109.0,8.1,1022.8,-15.5,0.0,2.8
2017-02-23 15:00:00,18.0,38.0,5.0,17.0,400.0,107.0,8.5,1022.2,-13.9,0.0,2.8
2017-02-23 16:00:00,31.0,35.0,7.0,24.0,500.0,111.0,8.2,1021.9,-12.3,0.0,3.8
2017-02-23 17:00:00,23.0,23.0,5.0,26.0,500.0,107.0,8.0,1021.7,-12.5,0.0,2.8
2017-02-23 18:00:00,10.0,11.0,3.0,20.0,400.0,105.0,6.6,1021.8,-11.6,0.0,1.7
2017-02-23 19:00:00,6.0,22.0,3.0,42.0,400.0,77.0,5.6,1022.0,-10.7,0.0,1.7
2017-02-23 20:00:00,33.0,43.0,7.0,77.0,700.0,42.0,5.3,1022.2,-10.5,0.0,2.0
2017-02-23 21:00:00,26.0,54.0,9.0,94.0,800.0,21.0,4.7,1022.1,-10.6,0.0,1.8
2017-02-23 22:00:00,30.0,55.0,10.0,88.0,800.0,28.0,4.7,1022.1,-11.0,0.0,1.6
2017-02-23 23:00:00,45.0,48.0,13.0,80.0,900.0,39.0,3.9,1022.2,-10.6,0.0,1.4
2017-02-24 00:00:00,46.0,53.0,11.0,85.0,900.0,27.0,0.7,1022.2,-9.9,0.0,0.8
2017-02-24 01:00:00,48.0,59.0,8.0,107.0,100.0,2.0,0.6,1022.1,-8.1,0.0,1.1
2017-02-24 02:00:00,36.0,48.0,19.0,104.0,800.0,7.0,-1.8,1022.3,-8.6,0.0,0.8
2017-02-24 03:00:00,36.0,70.0,22.0,121.0,800.0,2.0,-1.6,1022.1,-7.9,0.0,0.5
2017-02-24 04:00:00,28.0,31.0,21.0,109.0,700.0,2.0,-2.1,1021.7,-8.0,0.0,0.6
2017-02-24 05:00:00,23.0,43.0,24.0,96.0,700.0,3.0,-1.7,1021.6,-8.7,0.0,0.5
2017-02-24 06:00:00,16.0,37.0,21.0,90.0,600.0,7.0,-1.6,1021.7,-10.2,0.0,0.6
2017-02-24 07:00:00,20.0,28.0,18.0,83.0,600.0,10.0,-2.2,1021.9,-8.5,0.0,1.4
2017-02-24 08:00:00,20.0,50.0,26.0,72.0,900.0,27.0,2.0,1022.4,-9.6,0.0,1.2
2017-02-24 09:00:00,26.0,36.0,31.0,58.0,1100.0,44.0,5.4,1022.7,-10.8,0.0,2.0
2017-02-24 10:00:00,23.0,44.0,23.0,41.0,800.0,65.0,6.5,1022.8,-11.2,0.0,1.6
2017-02-24 11:00:00,22.0,29.0,17.0,30.0,600.0,80.0,8.4,1022.2,-11.6,0.0,1.6
2017-02-24 12:00:00,21.0,21.0,14.0,23.0,500.0,90.0,9.3,1021.7,-12.6,0.0,1.9
2017-02-24 13:00:00,16.0,19.0,13.0,22.0,400.0,94.0,10.5,1020.5,-12.2,0.0,1.7
2017-02-24 14:00:00,16.0,18.0,13.0,24.0,400.0,94.0,11.2,1019.4,-12.3,0.0,2.3
2017-02-24 15:00:00,18.0,18.0,12.0,17.0,400.0,104.0,11.8,1018.8,-13.3,0.0,1.8
2017-02-24 16:00:00,11.0,13.0,11.0,11.0,300.0,109.0,11.5,1018.5,-13.5,0.0,3.3
2017-02-24 17:00:00,11.0,18.0,11.0,14.0,300.0,106.0,10.4,1018.5,-13.0,0.0,3.1
2017-02-24 18:00:00,9.0,23.0,12.0,21.0,400.0,95.0,9.9,1018.9,-12.7,0.0,3.3
2017-02-24 19:00:00,11.0,18.0,11.0,30.0,400.0,83.0,9.4,1019.3,-13.1,0.0,2.5
2017-02-24 20:00:00,10.0,20.0,10.0,37.0,400.0,74.0,8.9,1019.9,-12.9,0.0,2.0
2017-02-24 21:00:00,14.0,30.0,14.0,70.0,500.0,36.0,7.9,1020.5,-13.7,0.0,2.1
2017-02-24 22:00:00,18.0,29.0,19.0,71.0,600.0,33.0,6.1,1021.1,-13.0,0.0,1.1
2017-02-24 23:00:00,18.0,28.0,17.0,77.0,600.0,25.0,4.5,1021.5,-12.0,0.0,0.5
2017-02-25 00:00:00,12.0,19.0,13.0,65.0,500.0,33.0,5.9,1021.0,-11.7,0.0,1.6
2017-02-25 01:00:00,7.0,14.0,12.0,64.0,500.0,31.0,5.1,1020.9,-11.5,0.0,1.5
2017-02-25 02:00:00,11.0,11.0,6.0,62.0,500.0,33.0,3.3,1020.6,-10.7,0.0,1.2
2017-02-25 03:00:00,7.0,8.0,5.0,46.0,400.0,49.0,1.9,1020.0,-9.7,0.0,1.2
2017-02-25 04:00:00,13.0,16.0,4.0,47.0,300.0,44.0,0.8,1019.6,-9.8,0.0,0.7
2017-02-25 05:00:00,13.0,13.0,5.0,54.0,400.0,38.0,0.3,1019.5,-10.3,0.0,1.0
2017-02-25 06:00:00,3.0,21.0,6.0,87.0,400.0,12.0,1.1,1019.6,-10.1,0.0,0.5
2017-02-25 07:00:00,11.0,21.0,5.0,90.0,500.0,4.0,-0.7,1019.9,-9.6,0.0,0.1
2017-02-25 08:00:00,5.0,35.0,7.0,87.0,600.0,7.0,4.5,1020.5,-10.0,0.0,1.2
2017-02-25 09:00:00,7.0,22.0,14.0,62.0,700.0,38.0,6.6,1020.6,-11.6,0.0,2.0
2017-02-25 10:00:00,17.0,30.0,14.0,45.0,600.0,58.0,7.7,1020.1,-12.2,0.0,2.6
2017-02-25 11:00:00,9.0,16.0,8.0,21.0,400.0,87.0,9.6,1019.4,-11.7,0.0,2.6
2017-02-25 12:00:00,12.0,12.0,4.0,12.0,300.0,103.0,11.3,1018.5,-11.5,0.0,2.6
2017-02-25 13:00:00,7.0,7.0,4.0,9.0,300.0,111.0,11.9,1017.2,-11.7,0.0,3.8
2017-02-25 14:00:00,10.0,14.0,5.0,9.0,300.0,114.0,13.3,1016.2,-11.3,0.0,3.3
2017-02-25 15:00:00,8.0,14.0,4.0,9.0,200.0,116.0,13.5,1015.8,-10.4,0.0,3.4
2017-02-25 16:00:00,9.0,16.0,4.0,10.0,200.0,117.0,13.0,1015.7,-11.5,0.0,3.7
2017-02-25 17:00:00,11.0,18.0,5.0,13.0,200.0,112.0,12.5,1015.7,-10.5,0.0,2.3
2017-02-25 18:00:00,14.0,19.0,3.0,19.0,300.0,107.0,11.4,1016.4,-12.1,0.0,2.6
2017-02-25 19:00:00,14.0,29.0,4.0,33.0,400.0,90.0,9.1,1017.2,-9.9,0.0,0.5
2017-02-25 20:00:00,17.0,27.0,5.0,42.0,500.0,81.0,10.0,1018.1,-11.4,0.0,1.7
2017-02-25 21:00:00,12.0,36.0,6.0,47.0,600.0,73.0,8.9,1018.9,-10.1,0.0,1.7
2017-02-25 22:00:00,25.0,33.0,10.0,66.0,600.0,49.0,8.2,1019.7,-9.7,0.0,1.7
2017-02-25 23:00:00,15.0,22.0,9.0,42.0,400.0,74.0,4.7,1020.4,-9.1,0.0,0.3
2017-02-26 00:00:00,24.0,33.0,8.0,57.0,600.0,51.0,4.2,1020.7,-8.6,0.0,1.0
2017-02-26 01:00:00,22.0,30.0,7.0,62.0,600.0,42.0,3.0,1020.7,-8.4,0.0,0.6
2017-02-26 02:00:00,19.0,29.0,7.0,51.0,400.0,53.0,2.3,1020.7,-8.2,0.0,0.7
2017-02-26 03:00:00,18.0,35.0,7.0,93.0,600.0,9.0,1.3,1020.8,-7.7,0.0,0.5
2017-02-26 04:00:00,18.0,40.0,9.0,102.0,100.0,2.0,-0.8,1020.6,-6.6,0.0,1.1
2017-02-26 05:00:00,25.0,30.0,12.0,95.0,1100.0,4.0,-0.3,1020.8,-6.7,0.0,0.6
2017-02-26 06:00:00,30.0,50.0,10.0,103.0,1200.0,2.0,1.5,1021.1,-8.1,0.0,1.0
2017-02-26 07:00:00,32.0,45.0,13.0,105.0,1800.0,2.0,0.2,1021.5,-7.8,0.0,0.2
2017-02-26 08:00:00,30.0,51.0,18.0,94.0,1500.0,5.0,3.7,1022.2,-8.4,0.0,1.7
2017-02-26 09:00:00,19.0,19.0,16.0,56.0,800.0,43.0,6.2,1022.5,-8.2,0.0,1.3
2017-02-26 10:00:00,20.0,43.0,14.0,55.0,700.0,47.0,7.9,1022.2,-8.6,0.0,1.7
2017-02-26 11:00:00,31.0,33.0,13.0,52.0,700.0,57.0,9.6,1022.0,-8.1,0.0,1.2
2017-02-26 12:00:00,26.0,26.0,9.0,37.0,500.0,78.0,10.7,1021.2,-8.6,0.0,1.5
2017-02-26 13:00:00,23.0,23.0,7.0,35.0,500.0,85.0,12.4,1020.0,-8.2,0.0,1.2
2017-02-26 14:00:00,24.0,24.0,7.0,35.0,500.0,88.0,12.4,1018.9,-8.8,0.0,1.6
2017-02-26 15:00:00,24.0,34.0,7.0,38.0,500.0,89.0,13.5,1018.5,-8.4,0.0,2.6
2017-02-26 16:00:00,26.0,38.0,7.0,43.0,500.0,88.0,13.4,1018.3,-8.5,0.0,3.1
2017-02-26 17:00:00,29.0,42.0,6.0,39.0,500.0,97.0,12.9,1018.3,-8.3,0.0,3.1
2017-02-26 18:00:00,30.0,44.0,7.0,41.0,500.0,92.0,11.8,1018.7,-8.7,0.0,3.2
2017-02-26 19:00:00,30.0,47.0,8.0,52.0,600.0,75.0,10.9,1019.2,-8.9,0.0,2.7
2017-02-26 20:00:00,36.0,52.0,8.0,62.0,600.0,64.0,10.3,1019.4,-8.9,0.0,1.9
2017-02-26 21:00:00,42.0,65.0,10.0,71.0,700.0,51.0,9.8,1019.8,-8.8,0.0,1.7
2017-02-26 22:00:00,51.0,82.0,17.0,93.0,900.0,25.0,8.5,1020.1,-8.6,0.0,2.1
2017-02-26 23:00:00,46.0,62.0,15.0,98.0,900.0,18.0,7.6,1019.9,-8.1,0.0,1.3
2017-02-27 00:00:00,38.0,71.0,12.0,115.0,100.0,2.0,5.4,1020.0,-7.8,0.0,0.9
2017-02-27 01:00:00,55.0,100.0,16.0,117.0,1700.0,2.0,5.0,1019.8,-6.9,0.0,1.3
2017-02-27 02:00:00,77.0,112.0,29.0,114.0,2100.0,3.0,2.0,1019.7,-6.6,0.0,1.3
2017-02-27 03:00:00,85.0,118.0,24.0,108.0,2100.0,3.0,1.5,1019.3,-6.6,0.0,1.5
2017-02-27 04:00:00,94.0,131.0,20.0,106.0,2400.0,5.0,1.8,1019.3,-6.8,0.0,1.1
2017-02-27 05:00:00,96.0,96.0,21.0,94.0,2100.0,4.0,0.1,1019.4,-6.5,0.0,1.0
2017-02-27 06:00:00,80.0,89.0,17.0,94.0,2100.0,2.0,-0.3,1019.4,-6.3,0.0,0.8
2017-02-27 07:00:00,73.0,81.0,13.0,91.0,2200.0,2.0,0.6,1019.6,-6.3,0.0,0.7
2017-02-27 08:00:00,61.0,80.0,17.0,85.0,200.0,5.0,2.3,1019.9,-5.6,0.0,0.8
2017-02-27 09:00:00,52.0,62.0,24.0,65.0,1200.0,22.0,3.8,1019.9,-6.0,0.0,1.3
2017-02-27 10:00:00,89.0,150.0,41.0,86.0,1800.0,26.0,6.8,1019.3,-5.2,0.0,1.9
2017-02-27 14:00:00,103.0,127.0,34.0,117.0,1900.0,77.0,14.2,1014.7,-6.7,0.0,2.1
2017-02-27 15:00:00,95.0,99.0,22.0,105.0,1600.0,87.0,15.7,1014.1,-7.2,0.0,2.7
2017-02-27 16:00:00,75.0,75.0,13.0,64.0,100.0,111.0,15.9,1014.0,-9.9,0.0,2.9
2017-02-27 17:00:00,58.0,65.0,10.0,50.0,800.0,118.0,15.4,1013.8,-9.6,0.0,1.9
2017-02-27 18:00:00,47.0,60.0,9.0,53.0,700.0,106.0,13.8,1013.8,-9.5,0.0,1.6
2017-02-27 19:00:00,51.0,77.0,10.0,90.0,100.0,62.0,11.5,1014.1,-8.4,0.0,1.0
2017-02-27 20:00:00,51.0,77.0,9.0,116.0,1100.0,35.0,11.7,1014.3,-8.8,0.0,1.6
2017-02-27 21:00:00,53.0,82.0,9.0,124.0,1200.0,24.0,13.0,1014.7,-8.9,0.0,2.1
2017-02-27 22:00:00,58.0,106.0,17.0,133.0,1500.0,19.0,12.9,1015.3,-8.3,0.0,2.1
2017-02-27 23:00:00,70.0,107.0,28.0,131.0,1700.0,19.0,10.9,1015.6,-7.4,0.0,1.4
2017-02-28 00:00:00,56.0,56.0,22.0,119.0,1400.0,18.0,9.9,1015.6,-8.3,0.0,1.5
2017-02-28 01:00:00,15.0,15.0,7.0,45.0,500.0,71.0,8.4,1015.9,-7.8,0.0,1.5
2017-02-28 02:00:00,9.0,16.0,7.0,33.0,400.0,82.0,8.6,1016.0,-10.9,0.0,0.9
2017-02-28 03:00:00,7.0,15.0,8.0,42.0,300.0,70.0,7.3,1015.8,-9.6,0.0,1.0
2017-02-28 04:00:00,13.0,21.0,14.0,45.0,500.0,66.0,7.0,1016.0,-9.4,0.0,1.9
2017-02-28 05:00:00,12.0,22.0,16.0,29.0,400.0,77.0,5.3,1015.9,-9.0,0.0,1.4
2017-02-28 06:00:00,9.0,16.0,17.0,34.0,500.0,73.0,9.5,1015.9,-11.2,0.0,3.1
2017-02-28 07:00:00,11.0,24.0,15.0,47.0,500.0,61.0,8.4,1016.2,-12.1,0.0,2.3
2017-02-28 08:00:00,13.0,33.0,16.0,52.0,500.0,58.0,9.2,1016.6,-11.5,0.0,1.3
2017-02-28 09:00:00,12.0,24.0,13.0,46.0,500.0,69.0,10.7,1016.7,-11.4,0.0,2.3
2017-02-28 10:00:00,11.0,16.0,6.0,24.0,300.0,93.0,12.0,1016.6,-13.1,0.0,2.3
2017-02-28 11:00:00,7.0,8.0,4.0,12.0,200.0,107.0,13.3,1016.0,-12.8,0.0,3.3
2017-02-28 12:00:00,6.0,13.0,3.0,10.0,200.0,112.0,12.9,1015.4,-14.9,0.0,3.3
2017-02-28 13:00:00,6.0,8.0,3.0,9.0,100.0,115.0,14.0,1014.5,-15.0,0.0,2.9
2017-02-28 14:00:00,5.0,5.0,4.0,8.0,100.0,117.0,14.6,1013.3,-15.6,0.0,3.6
2017-02-28 15:00:00,6.0,19.0,4.0,8.0,100.0,122.0,15.4,1013.0,-15.0,0.0,3.3
2017-02-28 16:00:00,12.0,18.0,5.0,9.0,200.0,122.0,14.9,1012.6,-15.4,0.0,2.1
2017-02-28 17:00:00,12.0,23.0,6.0,13.0,200.0,120.0,14.2,1012.5,-14.9,0.0,3.1
2017-02-28 18:00:00,13.0,29.0,5.0,22.0,300.0,109.0,13.4,1013.0,-15.5,0.0,1.4
2017-02-28 19:00:00,12.0,29.0,5.0,35.0,400.0,95.0,12.5,1013.5,-16.2,0.0,2.4
2017-02-28 20:00:00,13.0,37.0,7.0,45.0,500.0,81.0,11.6,1013.6,-15.1,0.0,0.9
2017-02-28 21:00:00,16.0,37.0,10.0,66.0,700.0,58.0,10.8,1014.2,-13.3,0.0,1.1
